root_id,hemisphere,type,column_id,x,y,p,q
720575940619076987,right,L3,622,-5,20,15,5
720575940619077174,right,Tm4,161,4,-14,-11,-3
720575940619077445,left,T4c,8,-4,26,17,9
720575940619078454,right,T2a,44,5,-10,-10,0
720575940619078710,left,L5,407,-5,-10,0,-10
720575940619079709,right,R8,530,-3,-13,-4,-9
720575940619080193,right,C2,74,-1,-9,-4,-5
720575940619081198,right,L3,186,-1,26,14,12
720575940619082478,right,L3,635,6,-6,-9,3
720575940619082806,left,Tm20,240,-4,-3,2,-5
720575940619085642,right,T3,26,1,-3,-3,0
720575940619086149,right,R8,251,-1,-14,-6,-8
720575940619087040,right,Tm4,30,6,16,2,14
720575940619087307,right,T4b,45,-5,-1,4,-5
720575940619087739,right,Tm4,36,6,8,-2,10
720575940619088468,left,C3,452,1,-9,-6,-3
720575940619088507,left,Tm4,742,-4,11,9,2
720575940619090555,right,T4a,79,2,1,-2,3
720575940619096349,right,T1,366,-5,-20,-5,-15
720575940619096886,right,Tm4,583,3,-25,-16,-9
720575940619097560,right,T4c,535,8,-4,-10,6
720575940619101248,left,T4b,355,-7,-6,4,-10
720575940619102878,left,T5d,537,0,-23,-12,-11
720575940619103030,right,Mi4,697,1,-22,-12,-10
720575940619104541,right,Tm1,747,0,2,1,1
720575940619105053,right,Tm20,284,0,25,12,13
720575940619105600,left,T4c,473,-4,23,15,8
720575940619105985,right,Tm3,540,-2,-9,-3,-6
720575940619106102,left,Mi4,682,6,-8,-10,2
720575940619107451,left,Tm2,567,-2,22,13,9
720575940619107638,left,T2a,465,3,0,-3,3
720575940619107963,left,L5,679,4,18,5,13
720575940619109755,left,Tm4,134,-5,-18,-4,-14
720575940619110011,left,Tm3,68,3,16,5,11
720575940619110779,left,L3,550,-2,3,3,0
720575940619111942,left,T2,192,7,10,-2,12
720575940619112731,left,T4d,223,-2,26,15,11
720575940619113339,left,T4c,405,3,10,2,8
720575940619114545,right,Tm1,766,2,-4,-4,0
720575940619115077,left,T4a,202,-1,27,14,13
720575940619115318,left,T2a,29,-1,-3,-1,-2
720575940619115549,left,R7,387,-1,-15,-7,-8
720575940619119006,right,T4c,507,-5,-12,-1,-11
720575940619119518,left,Tm3,541,-4,14,11,3
720575940619119739,left,Tm2,738,-3,13,9,4
720575940619119921,right,Tm3,289,-1,11,6,5
720575940619120037,right,T4a,299,-4,12,10,2
720575940619120088,right,T2a,503,3,17,5,12
720575940619120293,right,T2a,74,-1,-9,-4,-5
720575940619120453,right,R8,403,-2,-12,-4,-8
720575940619121462,left,Tm2,148,-7,-11,1,-12
720575940619121713,right,Mi1,213,3,-4,-5,1
720575940619122036,right,Mi9,634,-3,-15,-5,-10
720575940619122512,left,T4a,349,-5,-14,-2,-12
720575940619123483,right,L3,404,-1,20,11,9
720575940619123870,right,T3,604,-6,-17,-3,-14
720575940619125317,left,T4a,307,5,-25,-18,-7
720575940619125925,left,T5a,419,-3,-11,-3,-8
720575940619128485,left,Tm4,452,1,-9,-6,-3
720575940619131675,right,T1,275,-8,-1,7,-8
720575940619132632,right,C2,114,2,-13,-9,-4
720575940619132726,right,T2a,692,-4,24,16,8
720575940619133489,right,Mi4,287,-5,13,11,2
720575940619133656,left,Tm21,4,-5,-21,-6,-15
720575940619134075,left,Tm4,536,3,4,-1,5
720575940619135798,right,L2,47,-9,-1,8,-9
720575940619137307,right,C3,477,-3,2,4,-2
720575940619137563,left,T4c,138,0,27,13,14
720575940619137812,right,T2,442,-5,25,17,8
720575940619137819,right,L3,661,-3,14,10,4
720575940619138725,left,T3,465,3,0,-3,3
720575940619139382,right,Tm1,608,1,10,4,6
720575940619140731,left,L5,69,1,8,3,5
720575940619140884,left,T5d,416,3,-8,-7,-1
720575940619141661,left,Tm21,607,1,18,8,10
720575940619142966,right,L2,181,1,-4,-3,-1
720575940619143963,right,Tm21,466,1,14,6,8
720575940619144000,right,R7,728,7,12,-1,13
720575940619144571,left,T5c,695,-6,10,11,-1
720575940619144733,left,Mi1,431,-2,-10,-3,-7
720575940619144989,left,Mi1,539,-6,15,13,2
720575940619146304,left,T3,162,-4,-2,3,-5
720575940619146910,right,T4a,753,-3,24,15,9
720575940619147141,left,T5a,128,3,-22,-14,-8
720575940619149366,right,Mi9,80,4,13,2,11
720575940619149982,right,L1,240,-4,-3,2,-5
720575940619152549,right,L3,225,2,-26,-15,-11
720575940619152811,right,Mi9,121,-8,4,10,-6
720575940619153462,right,Mi9,373,1,-21,-12,-9
720575940619153477,left,Tm20,94,5,18,4,14
720575940619153822,right,Tm1,735,1,-23,-13,-10
720575940619156603,left,T2a,590,1,9,3,6
720575940619157021,left,Tm21,246,-4,15,11,4
720575940619157627,right,L5,344,-2,-15,-6,-9
720575940619157662,left,L3,90,-4,5,6,-1
720575940619158694,right,Tm2,305,-7,4,9,-5
720575940619160405,right,Tm20,377,0,7,3,4
720575940619160443,left,Mi4,292,-4,18,13,5
720575940619161669,right,R8,521,6,-9,-11,2
720575940619161910,left,Tm4,98,-1,-12,-5,-7
720575940619163038,left,L5,242,-4,6,7,-1
720575940619163421,left,L4,566,5,-8,-9,1
720575940619164539,left,Tm1,709,-2,-24,-10,-14
720575940619165307,left,Tm4,345,3,-12,-9,-3
720575940619165469,left,Tm4,335,2,8,2,6
720575940619165525,right,T5b,89,1,-19,-11,-8
720575940619165725,left,L1,578,4,-11,-10,-1
720575940619166029,right,T4d,504,-2,9,6,3
720575940619166518,right,L5,716,4,-6,-7,1
720575940619166774,left,Mi4,190,-3,-5,0,-5
720575940619167147,right,T5b,120,-1,-1,0,-1
720575940619167542,left,L5,621,1,24,11,13
720575940619167798,right,Tm2,511,5,-11,-11,0
720575940619169752,right,Tm9,122,-5,9,9,0
720575940619170358,right,Tm3,336,0,23,11,12
720575940619170974,left,T5c,36,6,8,-2,10
720575940619171604,right,T4a,143,-4,16,12,4
720575940619171894,left,Mi1,290,5,-24,-17,-7
720575940619172150,left,Tm2,578,4,-11,-10,-1
720575940619173430,right,Mi4,262,1,-11,-7,-4
720575940619173440,left,T4c,696,-2,16,10,6
720575940619173997,right,Tm1,45,-5,-1,4,-5
720575940619176000,left,L2,285,6,-18,-15,-3
720575940619178107,left,L2,458,5,0,-5,5
720575940619180155,left,Mi4,259,-7,-5,4,-9
720575940619180923,right,T2a,591,3,-3,-5,2
720575940619181739,right,T4d,9,4,9,0,9
720575940619182507,right,T4c,716,4,-6,-7,1
720575940619182646,right,Tm21,476,-1,15,8,7
720575940619184286,left,T2a,492,-7,-2,6,-8
720575940619184461,right,T4d,91,-1,6,4,2
720575940619184965,right,C2,407,-5,-10,0,-10
720575940619185099,right,T4c,699,-5,0,5,-5
720575940619185462,left,L2,310,2,22,9,13
720575940619188603,left,T2a,7,-6,-6,3,-9
720575940619188696,left,T5d,385,-3,-18,-6,-12
720575940619188918,left,Mi9,264,-1,-6,-2,-4
720575940619190080,left,T4b,722,6,-15,-14,-1
720575940619192709,left,T4d,128,3,-22,-14,-8
720575940619192901,left,L3,375,-6,7,9,-2
720575940619196143,right,T4a,613,-8,-4,6,-10
720575940619197121,right,T4c,59,-2,2,3,-1
720575940619197504,right,Tm4,291,7,2,-6,8
720575940619197854,right,T4a,630,4,8,0,8
720575940619198110,right,T4c,536,3,4,-1,5
720575940619199134,left,Tm21,157,-1,-7,-3,-4
720575940619199403,left,T4c,419,-3,-11,-3,-8
720575940619200670,right,T3,578,4,-11,-10,-1
720575940619201413,left,T4d,269,2,-19,-12,-7
720575940619202324,right,T5d,233,4,-13,-11,-2
720575940619202497,right,Tm4,12,-7,9,11,-2
720575940619203909,right,R7,166,0,18,9,9
720575940619205286,left,Mi1,151,-3,-14,-4,-10
720575940619209408,right,T4a,137,5,-7,-9,2
720575940619209664,right,T5b,24,-1,-10,-4,-6
720575940619210667,right,C3,359,2,23,9,14
720575940619210875,left,Tm4,410,-2,-2,1,-3
720575940619211480,right,T5b,301,-5,16,13,3
720575940619212165,left,T4c,294,1,-20,-11,-9
720575940619212198,right,L5,566,5,-8,-9,1
720575940619212412,left,T5a,302,2,17,6,11
720575940619212613,right,L5,661,-3,14,10,4
720575940619212668,left,T5a,66,2,15,5,10
720575940619213361,right,T5c,485,-3,-3,1,-4
720575940619213436,left,T5a,466,1,14,6,8
720575940619213771,right,Mi1,214,-5,3,6,-3
720575940619213888,right,C2,8,-4,26,17,9
720575940619215774,left,T4a,124,1,-7,-5,-2
720575940619216286,left,T4a,77,2,-5,-5,0
720575940619216709,left,R8,253,5,16,3,13
720575940619216965,left,R7,253,5,16,3,13
720575940619217310,left,Tm3,425,3,20,7,13
720575940619218113,right,Tm2,34,6,18,3,15
720575940619218452,left,Mi4,319,-2,5,4,1
720575940619218481,right,Mi4,553,-3,16,11,5
720575940619218752,right,L4,333,0,-21,-11,-10
720575940619219269,left,R7,765,-3,9,7,2
720575940619219525,left,R8,765,-3,9,7,2
720575940619221041,right,Tm4,73,2,2,-1,3
720575940619221809,right,T5d,421,-1,12,7,5
720575940619221824,right,C2,247,-4,-15,-4,-11
720575940619225537,right,C3,621,1,24,11,13
720575940619227072,left,L2,426,-3,0,3,-3
720575940619228353,left,Tm3,431,-2,-10,-3,-7
720575940619229563,left,Tm9,159,7,7,-4,11
720575940619229912,right,Tm21,239,-6,6,9,-3
720575940619231341,right,Mi9,566,5,-8,-9,1
720575940619232216,right,T5b,762,0,14,7,7
720575940619232448,right,T3,544,3,-13,-10,-3
720575940619232704,left,T5d,295,-2,29,16,13
720575940619233585,right,T4a,570,2,25,10,15
720575940619234206,left,C3,100,2,-10,-7,-3
720575940619234353,right,T2a,145,0,4,2,2
720575940619234496,right,Tm20,287,-5,13,11,2
720575940619234987,left,T4b,211,-7,-1,6,-7
720575940619235949,left,Mi4,108,-3,-12,-3,-9
720575940619236421,left,L3,114,2,-13,-9,-4
720575940619236933,left,L5,722,6,-15,-14,-1
720575940619237499,left,Tm2,229,5,2,-4,6
720575940619239222,left,C3,551,-4,-9,-1,-8
720575940619239582,right,Mi4,611,-1,-18,-8,-10
720575940619239734,left,Mi1,647,-4,-7,0,-7
720575940619239851,left,T4c,361,0,-7,-4,-3
720575940619240005,left,L3,496,7,8,-3,11
720575940619240572,left,T4b,696,-2,16,10,6
720575940619240619,left,T2a,273,-6,23,17,6
720575940619240862,right,L5,707,-2,25,14,11
720575940619240875,left,T2a,20,3,-11,-9,-2
720575940619243313,right,C3,421,-1,12,7,5
720575940619244112,right,T4b,746,-3,3,4,-1
720575940619244337,right,T5d,56,1,-13,-8,-5
720575940619245622,left,T5b,650,-3,-25,-10,-15
720575940619247518,left,T5a,237,-2,27,15,12
720575940619247963,right,Tm1,301,-5,16,13,3
720575940619249019,left,Mi1,694,4,3,-3,6
720575940619249728,left,L2,239,-6,6,9,-3
720575940619250078,left,Tm2,551,-4,-9,-1,-8
720575940619250334,right,Tm1,549,0,-9,-5,-4
720575940619250415,right,Tm4,301,-5,16,13,3
720575940619250590,right,T2a,152,3,-15,-11,-4
720575940619250846,left,Tm4,407,-5,-10,0,-10
720575940619253918,left,Mi4,574,-6,5,8,-3
720575940619254080,left,Tm21,545,5,11,0,11
720575940619256222,right,L2,131,-6,20,16,4
720575940619258176,left,Mi1,666,7,-13,-14,1
720575940619259806,right,Tm3,286,0,-24,-12,-12
720575940619260470,left,T5d,404,-1,20,11,9
720575940619260795,left,T5d,719,1,27,12,15
720575940619262331,left,T5c,713,-6,16,14,2
720575940619262844,left,T5c,616,-3,15,10,5
720575940619263568,right,Mi4,164,-1,-2,0,-2
720575940619264891,right,Tm21,735,1,-23,-13,-10
720575940619265140,right,Mi1,216,2,19,7,12
720575940619265963,right,T4c,128,3,-22,-14,-8
720575940619266117,left,L4,320,-2,-5,-1,-4
720575940619266763,right,Tm1,440,1,23,10,13
720575940619266880,right,R8,735,1,-23,-13,-10
720575940619266885,left,Tm9,402,3,26,10,16
720575940619270302,left,L2,661,-3,14,10,4
720575940619273285,left,C2,18,5,-16,-13,-3
720575940619273419,right,Tm1,162,-4,-2,3,-5
720575940619274118,right,T4c,614,-2,-8,-2,-6
720575940619274991,left,T4d,537,0,-23,-12,-11
720575940619275643,left,Mi1,229,5,2,-4,6
720575940619276156,left,T4b,166,0,18,9,9
720575940619276165,left,T4b,373,1,-21,-12,-9
720575940619276446,left,L3,637,3,-21,-14,-7
720575940619276668,left,T4b,168,-1,17,9,8
720575940619276702,left,Mi4,422,-7,-4,5,-9
720575940619277637,left,L5,18,5,-16,-13,-3
720575940619278552,right,T4c,478,-7,16,15,1
720575940619279429,left,R7,14,0,-27,-14,-13
720575940619280320,left,T4c,274,6,4,-4,8
720575940619281249,right,Tm3,398,-3,22,14,8
720575940619281310,left,Tm4,661,-3,14,10,4
720575940619282590,right,Tm2,244,-4,-12,-2,-10
720575940619283269,left,R7,328,5,-9,-10,1
720575940619283510,right,T3,135,-3,-22,-8,-14
720575940619285163,left,T4a,511,5,-11,-11,0
720575940619285317,left,L5,89,1,-19,-11,-8
720575940619286597,left,L2,445,-2,8,6,2
720575940619287198,right,Tm3,208,5,-21,-16,-5
720575940619287365,left,L2,680,-1,25,13,12
720575940619287488,left,T5d,459,5,-3,-7,4
720575940619288478,right,Tm2,115,-4,2,5,-3
720575940619288929,left,Mi1,167,0,-17,-9,-8
720575940619290944,right,L4,745,0,13,6,7
720575940619291631,left,Mi9,593,3,-14,-10,-4
720575940619292741,left,L5,168,-1,17,9,8
720575940619293819,right,Mi9,485,-3,-3,1,-4
720575940619294277,left,L2,397,-3,-19,-7,-12
720575940619294526,right,Mi4,518,-4,22,15,7
720575940619294622,left,Tm9,373,1,-21,-12,-9
720575940619294936,left,T4b,671,-4,-23,-8,-15
720575940619295983,right,T4d,486,0,1,0,1
720575940619296960,right,T3,316,5,-4,-7,3
720575940619297413,left,T4b,180,2,-27,-16,-11
720575940619298520,right,T3,275,-8,-1,7,-8
720575940619299275,right,L4,289,-1,11,6,5
720575940619299311,right,Mi9,41,-3,28,17,11
720575940619300766,right,L3,444,4,-10,-9,-1
720575940619301766,right,Tm9,374,2,13,4,9
720575940619302127,right,Mi9,268,7,-6,-10,4
720575940619302278,right,T3,167,0,-17,-9,-8
720575940619302454,left,T5c,541,-4,14,11,3
720575940619302790,left,Tm20,104,-1,-27,-13,-14
720575940619306325,right,Tm21,119,-2,6,5,1
720575940619307569,left,T5d,739,-7,2,8,-6
720575940619308109,right,T5c,276,2,3,-1,4
720575940619308653,right,Mi1,217,6,15,1,14
720575940619309726,left,L5,278,-5,10,10,0
720575940619312438,left,T1,40,-2,-6,-1,-5
720575940619315579,left,Tm21,109,4,-5,-7,2
720575940619315614,left,L2,627,0,-1,-1,0
720575940619316952,left,Tm2,261,-1,13,7,6
720575940619319454,right,Tm3,312,4,-7,-8,1
720575940619319872,left,Tm1,47,-9,-1,8,-9
720575940619320188,left,T5b,33,3,18,6,12
720575940619321965,right,L4,394,-7,-8,3,-11
720575940619321991,left,Mi1,589,-1,-5,-2,-3
720575940619322539,right,L2,354,-2,-26,-11,-15
720575940619323096,left,T4a,760,0,17,8,9
720575940619323806,left,Mi4,276,2,3,-1,4
720575940619324283,left,T5b,340,-4,17,12,5
720575940619325819,right,Tm2,64,4,-23,-16,-7
720575940619326262,right,R7,602,4,-2,-5,3
720575940619326587,left,T5d,765,-3,9,7,2
720575940619330287,left,T5a,241,2,-17,-11,-6
720575940619330496,right,L2,557,6,-10,-11,1
720575940619332312,right,T5c,205,5,-6,-8,2
720575940619332475,right,T4b,642,-5,-11,-1,-10
720575940619333615,left,T4b,275,-8,-1,7,-8
720575940619333701,right,Mi1,368,-4,-20,-6,-14
720575940619334966,left,T4a,82,-7,7,10,-3
720575940619335407,right,T5b,111,2,-24,-14,-10
720575940619336256,left,T5b,568,-6,-8,2,-10
720575940619336315,left,Tm21,301,-5,16,13,3
720575940619336753,right,T4b,99,4,15,3,12
720575940619338053,right,Tm2,585,-1,-23,-11,-12
720575940619339537,right,Mi9,654,-3,8,7,1
720575940619341447,right,L1,236,-1,4,3,1
720575940619342390,right,L4,294,1,-20,-11,-9
720575940619344344,right,T5c,103,7,9,-3,12
720575940619344438,right,L4,482,1,17,7,10
720575940619344453,right,R7,605,3,15,4,11
720575940619345221,right,L3,204,5,-2,-6,4
720575940619345473,right,Tm2,131,-6,20,16,4
720575940619346273,left,L2,760,0,17,8,9
720575940619346529,left,L1,127,0,15,7,8
720575940619348859,left,T4d,626,-5,-8,1,-9
720575940619349371,right,Mi4,596,-4,-16,-4,-12
720575940619352641,left,Tm1,543,-1,-4,-1,-3
720575940619353211,right,T4d,357,4,17,4,13
720575940619353649,left,Tm9,25,-9,3,10,-7
720575940619354539,right,T4a,67,-2,-13,-5,-8
720575940619354945,right,L5,265,-6,-1,5,-6
720575940619355259,left,T3,620,7,1,-7,8
720575940619355984,right,T5b,454,5,-12,-11,-1
720575940619358155,right,T5c,337,-5,-6,2,-8
720575940619359611,right,Tm4,65,-1,28,15,13
720575940619360123,left,T3,510,-2,11,7,4
720575940619360680,right,T3,620,7,1,-7,8
720575940619361445,left,T5c,707,-2,25,14,11
720575940619363544,right,Mi9,426,-3,0,3,-3
720575940619363700,right,Tm1,141,5,-23,-17,-6
720575940619365952,left,T4c,34,6,18,3,15
720575940619366790,left,T5a,214,-5,3,6,-3
720575940619366976,left,Tm1,360,-5,19,14,5
720575940619367838,right,T5d,620,7,1,-7,8
720575940619367872,right,T5b,606,-1,-19,-9,-10
720575940619368128,right,T4c,167,0,-17,-9,-8
720575940619370550,left,L5,655,6,-1,-7,6
720575940619370560,left,Tm20,272,3,-2,-4,2
720575940619371840,left,L2,327,5,3,-4,7
720575940619372736,right,T4c,508,-5,11,10,1
720575940619373691,left,Mi4,738,-3,13,9,4
720575940619375900,right,T4a,496,7,8,-3,11
720575940619375995,left,L4,97,-5,2,6,-4
720575940619376331,right,T4d,430,-3,-7,-1,-6
720575940619376856,left,T4a,756,5,20,5,15
720575940619378590,left,L4,122,-5,9,9,0
720575940619379553,right,Tm2,675,-7,19,16,3
720575940619380382,left,T5c,751,1,6,2,4
720575940619380440,left,Tm21,434,-3,7,6,1
720575940619381627,right,T2,83,2,-21,-13,-8
720575940619383109,right,T1,244,-4,-12,-2,-10
720575940619385920,left,C2,356,0,22,11,11
720575940619386203,right,Tm4,653,-6,-12,0,-12
720575940619387973,right,T4a,320,-2,-5,-1,-4
720575940619388224,left,T5a,364,4,4,-2,6
720575940619389249,right,Tm2,46,-5,15,12,3
720575940619392635,left,Tm2,12,-7,9,11,-2
720575940619392891,left,T2,134,-5,-18,-4,-14
720575940619392892,left,T5a,711,-1,19,10,9
720575940619393349,right,Mi1,304,6,5,-4,9
720575940619394373,left,T1,509,-4,10,9,1
720575940619394939,left,T4c,171,6,-20,-16,-4
720575940619396933,right,T5b,440,1,23,10,13
720575940619396998,right,T3,345,3,-12,-9,-3
720575940619397080,right,T1,598,2,-18,-11,-7
720575940619397189,right,Mi4,505,6,-22,-17,-5
720575940619398981,right,T5c,329,0,24,12,12
720575940619401521,left,T4c,470,4,-9,-9,0
720575940619401607,right,T3,713,-6,16,14,2
720575940619402304,left,Tm1,576,0,28,14,14
720575940619406149,left,T2,243,-1,-21,-10,-11
720575940619407670,right,T1,541,-4,14,11,3
720575940619408219,left,T5c,65,-1,28,15,13
720575940619408251,left,T1,175,-6,-7,2,-9
720575940619408965,left,R7,397,-3,-19,-7,-12
720575940619409232,right,Tm9,125,5,9,-1,10
720575940619409984,left,Tm20,512,6,0,-6,6
720575940619410737,right,T4d,263,-3,4,5,-1
720575940619414907,left,Tm20,458,5,0,-5,5
720575940619414987,left,Tm1,348,3,14,4,10
720575940619415089,right,T4c,112,-6,1,6,-5
720575940619415791,left,T4d,769,4,-27,-18,-9
720575940619416113,right,L1,11,7,-14,-14,0
720575940619418270,left,L3,429,-2,14,9,5
720575940619419441,left,T2a,462,-1,18,10,8
720575940619420726,left,L3,321,8,4,-6,10
720575940619421019,left,L5,292,-4,18,13,5
720575940619422075,left,Tm3,116,-1,-8,-3,-5
720575940619424239,left,Tm4,308,-5,8,9,-1
720575940619425158,right,T2,30,6,16,2,14
720575940619425694,left,L4,546,3,6,0,6
720575940619425739,right,Mi4,221,-7,3,8,-5
720575940619425877,right,Tm1,444,4,-10,-9,-1
720575940619426507,right,Mi4,211,-7,-1,6,-7
720575940619427163,left,T5d,590,1,9,3,6
720575940619429103,left,T4b,492,-7,-2,6,-8
720575940619430064,right,Tm3,150,-8,5,10,-5
720575940619430320,right,Tm2,60,-8,8,12,-4
720575940619431047,left,T4c,477,-3,2,4,-2
720575940619432773,right,Tm20,461,7,-5,-10,5
720575940619432920,right,Tm20,216,2,19,7,12
720575940619434142,left,L3,224,0,5,2,3
720575940619434304,left,L2,582,-1,23,12,11
720575940619435077,left,Tm4,471,3,-26,-16,-10
720575940619436081,right,C2,320,-2,-5,-1,-4
720575940619436337,right,T2a,209,-3,-8,-1,-7
720575940619436709,right,T4d,319,-2,5,4,1
720575940619438063,right,Tm2,594,7,-16,-15,-1
720575940619438539,right,T5d,84,-2,12,8,4
720575940619438661,left,T2a,80,4,13,2,11
720575940619438795,right,T5d,616,-3,15,10,5
720575940619439936,right,L4,537,0,-23,-12,-11
720575940619441969,right,T2,532,-8,7,11,-4
720575940619442159,right,T4b,128,3,-22,-14,-8
720575940619444603,left,T4d,311,-7,15,14,1
720575940619444719,left,Tm20,627,0,-1,-1,0
720575940619448011,left,T4c,52,-1,-22,-10,-12
720575940619448384,left,C3,754,-1,-13,-6,-7
720575940619450072,right,T3,4,-5,-21,-6,-15
720575940619450701,right,T5a,136,0,3,1,2
720575940619451339,right,T2a,36,6,8,-2,10
720575940619451608,right,T4c,90,-4,5,6,-1
720575940619452027,left,T5c,62,-2,-29,-13,-16
720575940619452062,left,L5,612,-3,-26,-10,-16
720575940619453204,right,Tm4,517,6,3,-5,8
720575940619453318,right,T4a,585,-1,-23,-11,-12
720575940619453611,right,T4d,762,0,14,7,7
720575940619454379,right,T4d,224,0,5,2,3
720575940619455829,right,Tm4,690,-7,-3,5,-8
720575940619456305,left,Tm1,597,4,1,-4,5
720575940619456832,left,C3,21,-2,19,11,8
720575940619458097,left,T5b,364,4,4,-2,6
720575940619458112,left,L1,669,4,-16,-12,-4
720575940619459126,right,T4c,603,-3,-23,-9,-14
720575940619459894,left,T1,209,-3,-8,-1,-7
720575940619460811,right,T5c,456,0,21,10,11
720575940619461686,left,C3,437,-3,12,9,3
720575940619462814,right,Tm21,566,5,-8,-9,1
720575940619463046,right,L5,53,5,14,2,12
720575940619466587,right,T3,295,-2,29,16,13
720575940619466654,left,T4c,426,-3,0,3,-3
720575940619466772,right,T5d,466,1,14,6,8
720575940619466816,left,R8,291,7,2,-6,8
720575940619468086,left,T3,438,2,27,11,16
720575940619468235,right,T5d,293,4,-17,-13,-4
720575940619469214,left,T5c,689,-2,18,11,7
720575940619470256,right,Tm2,275,-8,-1,7,-8
720575940619470445,right,T2,45,-5,-1,4,-5
720575940619471440,right,Mi1,219,6,-4,-8,4
720575940619471576,left,T2,526,0,-10,-5,-5
720575940619472344,right,T4b,529,2,-2,-3,1
720575940619473089,right,T5c,700,5,15,2,13
720575940619473112,left,Mi4,509,-4,10,9,1
720575940619477077,right,C2,117,-8,-2,7,-9
720575940619481408,right,Mi9,502,5,8,-1,9
720575940619481560,left,Tm2,220,2,-6,-5,-1
720575940619484224,left,Mi1,743,6,-19,-16,-3
720575940619484240,left,Mi1,763,-5,14,12,2
720575940619490206,left,Tm1,160,-2,20,12,8
720575940619492657,left,T3,466,1,14,6,8
720575940619499654,left,T5a,698,6,-7,-10,3
720575940619500248,left,L1,668,1,19,8,11
720575940619500352,left,R7,219,6,-4,-8,4
720575940619501958,left,L3,629,4,24,8,16
