root_id,length_nm,area_nm,size_nm
720575940628934650,2026353,3818341504,296898252800
720575940628934915,1588113,2682690048,172114800640
720575940628935564,172223,341743872,16378664960
720575940628935623,136099,551487616,56497950720
720575940628935676,4003855,7413782144,434334955520
720575940628935686,1335073,2016726912,119277096960
720575940628935877,1888536,2742702976,151907532800
720575940628936039,664009,838986624,49074769920
720575940628936168,1830546,3114877952,214065592320
720575940628936700,468355,812977408,53154191360
720575940628936747,465667,2142922880,299652689920
720575940628936898,1533365,2106331648,106487562240
720575940628936903,141322,486499712,33637939200
720575940628937222,386723,650168576,46559846400
720575940628937590,688553,1382365952,90744176640
720575940628937734,1072791,1485954560,79684362240
720575940628937788,385937,589917568,38354790400
720575940628937833,411955,891423744,45177415680
720575940628937960,837001,1271679360,76873676800
720575940628938231,798512,1484699904,98440181760
720575940628938243,287826,473797504,33003182080
720575940628938314,67016,252564096,20704972800
720575940628938472,612636,919721344,63129384960
720575940628938570,69156,224702720,17399347200
720575940628938728,764413,1114712576,68507596800
720575940628938826,226076,939841024,66530119680
720575940628939014,493368,1211165312,83036016640
720575940628939052,3494964,7889677056,673999206400
720575940628939087,586983,1146164608,58612019200
720575940628939419,411014,769629696,53362544640
720575940628939496,898757,1241805568,72374179840
720575940628939792,567308,867011072,51852021760
720575940628939855,760914,1024456448,63213854720
720575940628940087,514231,903633792,68039639040
720575940628940137,326585,562192128,43528888320
720575940628940367,739052,1057880704,73121853440
720575940628940560,373771,536807552,36533760000
720575940628940623,504249,723802112,46521077760
720575940628940670,1230403,1718360576,96727101440
720575940628940743,150711,645087488,71578951680
720575940628940994,1979565,3469783168,234966343680
720575940628941307,1368984,2229141376,138515148800
720575940628941318,460863,878938624,63909519360
720575940628941553,169095,502460800,40960153600
720575940628941762,181240,468134400,38600038400
720575940628942023,163852,605028864,55965245440
720575940628942056,952752,1346268544,77215569920
720575940628942183,355141,651570432,45953310720
720575940628942340,1671580,2860098944,203129466880
720575940628942586,1873716,3027252864,197560401920
720575940628942842,1801176,2937431296,157889157120
720575940628943226,566778,986527488,75099269120
720575940628943463,532168,810145408,51562086400
720575940628943592,623041,795740800,40789268480
720575940628943619,1268836,2912899072,197860966400
720575940628943810,403100,742691456,58250045440
720575940628943977,620884,1119536128,70042265600
720575940628944616,678597,1801883136,119288258560
720575940628944625,714820,897816448,48952064000
720575940628945145,1216202,2270020224,165154191360
720575940628945148,202194,685874176,39697295360
720575940628945168,716619,1215426560,84500183040
720575940628945516,483587,1275551104,79054714880
720575940628945640,310720,610297088,54588764160
720575940628945920,850570,1388400256,80770160640
720575940628946152,308146,1374086528,75156551680
720575940628946236,1038626,1477362432,87695513600
720575940628946704,833986,1255542144,87889530880
720575940628946731,2293941,4198915584,223072030720
720575940628947047,1888697,2947824128,192415344640
720575940628947459,438887,814695680,66338426880
720575940628947799,1837163,3190428160,193708165120
720575940628947984,653567,997079552,80106434560
720575940628948220,820069,1244809216,70560317440
720575940628948299,1699007,2589671424,152723527680
720575940628948423,369758,537170688,35518003200
720575940628948444,118262,263363072,11654963200
720575940628949607,541611,724172928,43927019520
720575940628949839,5387742,9442514688,739280629760
720575940628949886,1365381,2557756544,179906498560
720575940628950588,364415,648983680,47943792640
720575940628950743,874063,1229524608,72669829120
720575940628950906,1252671,2367185920,173802352640
720575940628951036,336201,666421760,30583347200
720575940628951056,495007,667730944,33453987840
720575940628951119,1231797,2331719296,143000033280
720575940628951287,484961,1347921024,68129228800
720575940628951422,1283186,2294445440,161015808000
720575940628951495,374430,511657472,32274534400
720575940628951548,2325564,3762892672,235213987840
720575940628951811,525479,852114432,53803673600
720575940628951814,403676,726180352,50461511680
720575940628952049,1126884,1999124736,113065963520
720575940628952519,151040,622482560,45682759680
720575940628952579,1469516,2584978048,182335016960
720575940628952619,390764,1112545024,90122956800
720575940628952875,702852,1630553216,94000404480
720575940628953083,3832007,5554015360,335186073600
720575940628953088,461131,957831168,69202524160
720575940628953210,925087,3190703232,279832524800
720575940628953559,579824,1344539648,101234073600
720575940628953591,626455,1154444928,80609484800
720575940628953595,803533,1377057152,77844828160
720575940628953616,1500442,2063191808,104937349120
720575940628953799,561684,1144844032,84928460800
720575940628953935,499207,953955584,78546360320
720575940628954088,324372,561235072,37281761280
720575940628954112,1862969,3883584256,273285826560
720575940628954344,2069568,2977409536,156405821440
720575940628954362,1620134,3581567872,287472394240
720575940628954883,318039,576279680,42941388800
720575940628954954,3323342,6173895040,481241415680
720575940628955006,2271847,4115889920,238263316480
720575940628955189,510802,1286968064,101703280640
720575940628955386,1199624,1969864704,125841254400
720575940628955648,2833322,4149119744,229690818560
720575940628955691,254108,451769984,31836088320
720575940628955701,545890,976508160,68547409920
720575940628955722,149010,501254528,37711411200
720575940628955880,399483,784993280,57252249600
720575940628956631,466594,738218112,51504281600
720575940628956636,1325820,2183414016,143114854400
720575940628956668,318569,1288516480,109988536320
720575940628956919,3575322,7628756864,546065551360
720575940628957180,147402,460937088,42454149120
720575940628957436,163714,541487104,55157872640
720575940628957443,163948,460477568,25910456320
720575940628957543,387198,628844416,40585420800
720575940628957696,1118573,1925206144,116173434880
720575940628958405,52549,168594048,16173578240
720575940628958449,392837,647329792,45412198400
720575940628958711,187684,374518144,15723253760
720575940628958842,346626,725331712,44239278080
720575940628959208,1077103,1519643904,81309327360
720575940628959431,636874,1834343808,175959009280
720575940628959685,122117,328630912,20022425600
720575940628960335,301287,600739712,52662364160
720575940628960378,987037,1298980480,49986355200
720575940628960455,855094,2330608128,137364285440
720575940628960497,654525,962196224,60072908800
720575940628960762,1958429,2378977024,112914995200
720575940628960983,500691,834679296,54026526720
720575940628961385,257952,372554240,26774179840
720575940628961644,657481,1941013888,180531445760
720575940628961808,330494,548783232,34732431360
720575940628962300,165168,596951040,31806074880
720575940628962407,331191,596338304,23176642560
720575940628962639,488641,888988032,69880565760
720575940628962663,549165,777726464,47257036800
720575940628962678,1836483,2768821888,168206714880
720575940628962759,436145,946017024,76172298240
720575940628962891,467802,849673856,43986728960
720575940628962923,429514,561464576,38356275200
720575940628962938,5316404,9455453184,698011934720
720575940628963078,1087274,1889960192,99507527680
720575940628963175,136315,312657536,14169374720
720575940628963279,579023,1221104768,109506314240
720575940628963590,1170632,1836863104,113854627840
720575940628963883,773908,1153750016,70352046080
720575940628964089,1953806,2948865536,182185902080
720575940628964849,420328,1031894016,87152629760
720575940628964938,149186,426174848,33088655360
720575940628965638,134560,491257984,33634754560
720575940628965873,663415,941783552,45050572800
720575940628966150,1237712,1793703424,113780193280
720575940628966359,508031,978466560,67086213120
720575940628966479,1126642,1467516288,84671969280
720575940628966555,558232,1496379264,101347829760
720575940628966699,354741,670961152,45529241600
720575940628966912,666929,1481166208,96592465920
720575940628967106,371640,738039040,61678622720
720575940628967153,2033410,3387803648,241794304000
720575940628967168,1810337,3091855232,221403811840
720575940628967503,1012752,1548764032,99483760640
720575940628967527,464136,815732096,54496624640
720575940628968010,119045,489729792,63054417920
720575940628968015,561053,825169280,46466109440
720575940628968188,654698,1768121216,130400163840
720575940628968444,358124,1151126528,66540206080
720575940628969371,602134,1460593408,114806446080
720575940628969577,491228,698038656,40096563200
720575940628969781,515159,1138130688,93989857280
720575940628969807,1642319,2785153408,172870256640
720575940628969984,186791,445152768,27349452800
720575940628970087,2566633,3831604096,229945774080
720575940628970183,143874,587752448,61329827840
720575940628970481,619393,1209527552,99498332160
720575940628970716,852522,1678042112,120595312640
720575940628970748,7054918,10541304064,672130590720
720575940628970951,974527,1547606400,105034004480
720575940628971008,283220,570066304,25399879680
720575940628971513,962914,1882212096,123645542400
720575940628971779,3616327,7393150720,650394306560
720575940628971829,541011,1348492160,106876026880
720575940628971850,498221,947421312,63949844480
720575940628971975,1506006,2312366976,131986790400
720575940628972048,2971962,5029259776,324506685440
720575940628972119,647464,1186796416,74490122240
720575940628972294,669741,1117969536,64391086080
720575940628972332,1047007,2232033408,151070883840
720575940628972647,456659,1037622656,92185661440
720575940628972853,566213,978880896,69857249280
720575940628972999,169999,658556416,55063152640
720575940628973130,343947,496049280,31706961920
720575940628973817,1756442,3770617600,275465779200
720575940628973827,3355358,8504331136,719718891520
720575940628974287,1787132,2768803840,147115151360
720575940628974352,258372,462572672,38978088960
720575940628974608,383226,1040231808,112956979200
720575940628974864,320887,503639040,38018662400
720575940628974901,472221,1055575168,91025141760
